n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,face_alignment_role,face_alignment_ip,face_alignment_proc_delay,face_alignment_trans_ip,face_alignment_trans_delay,face_alignment_cpu_portrait,face_alignment_cpu_util_limit,face_alignment_cpu_util_use,face_alignment_trans_cpu_portrait,face_alignment_trans_cpu_util_limit,face_alignment_trans_cpu_util_use,face_alignment_mem_portrait,face_alignment_mem_util_limit,face_alignment_mem_util_use,face_alignment_trans_mem_portrait,face_alignment_trans_mem_util_limit,face_alignment_trans_mem_util_use
1,1.0,3.4952229261398315,84.2,1080p,30,JPEG,host,172.27.151.145,2.2790579795837402,172.27.151.145,0.1478031873703003,0,1.0,0.15025,0,1.0,0.15025,0,1.0,0.27983352773982695,0,1.0,0.27983352773982695,cloud,114.212.81.11,1.0050246715545654,114.212.81.11,0.06333708763122559,0,1.0,0.036166666666666666,0,1.0,0.036166666666666666,0,1.0,0.012013135981133606,0,1.0,0.012013135981133606
2,2.0,0.3095642328262329,84.2,1080p,30,JPEG,host,172.27.151.145,0.031995296478271484,172.27.151.145,0.16250717639923096,0,1.0,0.19475,0,1.0,0.19475,0,1.0,0.2813742012725963,0,1.0,0.2813742012725963,cloud,114.212.81.11,0.05784249305725098,114.212.81.11,0.05721926689147949,0,1.0,0.21952083333333336,0,1.0,0.21952083333333336,0,1.0,0.012013348279328439,0,1.0,0.012013348279328439
3,3.0,0.3240596055984497,84.2,1080p,30,JPEG,host,172.27.151.145,0.026612520217895508,172.27.151.145,0.175301194190979,0,1.0,0.28075,0,1.0,0.28075,0,1.0,0.2813602855116552,0,1.0,0.2813602855116552,cloud,114.212.81.11,0.06470143795013428,114.212.81.11,0.05744445323944092,0,1.0,0.2412291666666667,0,1.0,0.2412291666666667,0,1.0,0.012015592574530958,0,1.0,0.012015592574530958
4,4.0,0.3063470125198364,84.2,1080p,30,JPEG,host,172.27.151.145,0.02377331256866455,172.27.151.145,0.16430461406707764,0,1.0,0.26175,0,1.0,0.26175,0,1.0,0.2810461869075551,0,1.0,0.2810461869075551,cloud,114.212.81.11,0.059026479721069336,114.212.81.11,0.0592426061630249,0,1.0,0.23804166666666662,0,1.0,0.23804166666666662,0,1.0,0.012015592574530958,0,1.0,0.012015592574530958
5,5.0,0.3182634115219116,84.2,1080p,30,JPEG,host,172.27.151.145,0.02265918254852295,172.27.151.145,0.15364909172058105,0,1.0,0.21975,0,1.0,0.21975,0,1.0,0.2810461869075551,0,1.0,0.2810461869075551,cloud,114.212.81.11,0.06077158451080322,114.212.81.11,0.0811835527420044,0,1.0,0.233,0,1.0,0.233,0,1.0,0.012015592574530958,0,1.0,0.012015592574530958
6,6.0,0.29926013946533203,84.2,1080p,30,JPEG,host,172.27.151.145,0.023312926292419434,172.27.151.145,0.15736377239227295,0,1.0,0.267,0,1.0,0.267,0,1.0,0.2810461869075551,0,1.0,0.2810461869075551,cloud,114.212.81.11,0.05903589725494385,114.212.81.11,0.0595475435256958,0,1.0,0.22914583333333335,0,1.0,0.22914583333333335,0,1.0,0.012015592574530958,0,1.0,0.012015592574530958
7,7.0,0.2996457815170288,84.2,1080p,30,JPEG,host,172.27.151.145,0.021904349327087402,172.27.151.145,0.1577138900756836,0,1.0,0.2275,0,1.0,0.2275,0,1.0,0.2810461869075551,0,1.0,0.2810461869075551,cloud,114.212.81.11,0.06083416938781738,114.212.81.11,0.05919337272644043,0,1.0,0.22758333333333336,0,1.0,0.22758333333333336,0,1.0,0.012015592574530958,0,1.0,0.012015592574530958
8,8.0,0.29551398754119873,84.2,1080p,30,JPEG,host,172.27.151.145,0.021401286125183105,172.27.151.145,0.15916693210601807,0,1.0,0.2905,0,1.0,0.2905,0,1.0,0.28102084034298375,0,1.0,0.28102084034298375,cloud,114.212.81.11,0.057799577713012695,114.212.81.11,0.05714619159698486,0,1.0,0.23047916666666665,0,1.0,0.23047916666666665,0,1.0,0.012015592574530958,0,1.0,0.012015592574530958
9,9.0,0.30184781551361084,84.2,1080p,30,JPEG,host,172.27.151.145,0.02087557315826416,172.27.151.145,0.1581287384033203,0,1.0,0.23850000000000002,0,1.0,0.23850000000000002,0,1.0,0.28102084034298375,0,1.0,0.28102084034298375,cloud,114.212.81.11,0.062328219413757324,114.212.81.11,0.06051528453826904,0,1.0,0.22545833333333334,0,1.0,0.22545833333333334,0,1.0,0.012015592574530958,0,1.0,0.012015592574530958
10,10.0,0.3041572570800781,84.2,1080p,30,JPEG,host,172.27.151.145,0.02191174030303955,172.27.151.145,0.16373944282531738,0,1.0,0.22725,0,1.0,0.22725,0,1.0,0.28102084034298375,0,1.0,0.28102084034298375,cloud,114.212.81.11,0.05873095989227295,114.212.81.11,0.05977511405944824,0,1.0,0.23389583333333333,0,1.0,0.23389583333333333,0,1.0,0.012015592574530958,0,1.0,0.012015592574530958
