n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,face_alignment_role,face_alignment_ip,face_alignment_proc_delay,face_alignment_trans_ip,face_alignment_trans_delay,face_alignment_cpu_portrait,face_alignment_cpu_util_limit,face_alignment_cpu_util_use,face_alignment_trans_cpu_portrait,face_alignment_trans_cpu_util_limit,face_alignment_trans_cpu_util_use,face_alignment_mem_portrait,face_alignment_mem_util_limit,face_alignment_mem_util_use,face_alignment_trans_mem_portrait,face_alignment_trans_mem_util_limit,face_alignment_trans_mem_util_use
1,2.0,1.2903414567311604,32.8,360p,20,JPEG,cloud,114.212.81.11,0.5096440315246582,114.212.81.11,0.06072155634562171,2,0.05,0.020854166666666663,2,0.05,0.020854166666666663,2,0.05,0.009373450554893649,2,0.05,0.009373450554893649,cloud,114.212.81.11,0.6646864414215088,114.212.81.11,0.05528942743937171,2,0.05,0.03333333333333333,2,0.05,0.03333333333333333,2,0.05,0.010847042653543037,2,0.05,0.010847042653543037
2,3.0,0.23538362979888916,32.8,360p,20,JPEG,cloud,114.212.81.11,0.00958871841430664,114.212.81.11,0.07974481582641602,2,0.05,0.021583333333333333,2,0.05,0.021583333333333333,2,0.05,0.008226236602486446,2,0.05,0.008226236602486446,cloud,114.212.81.11,0.07244813442230225,114.212.81.11,0.07360196113586426,2,0.05,0.21408333333333332,2,0.05,0.21408333333333332,2,0.05,0.010849377933686202,2,0.05,0.010849377933686202
3,4.0,0.2113032341003418,32.8,360p,20,JPEG,cloud,114.212.81.11,0.008638739585876465,114.212.81.11,0.06264364719390869,2,0.05,0.023979166666666666,2,0.05,0.023979166666666666,2,0.05,0.008226236602486446,2,0.05,0.008226236602486446,cloud,114.212.81.11,0.07288753986358643,114.212.81.11,0.06713330745697021,2,0.05,0.21127083333333332,2,0.05,0.21127083333333332,2,0.05,0.010849863186702963,2,0.05,0.010849863186702963
4,5.0,0.19767069816589355,32.8,360p,20,JPEG,cloud,114.212.81.11,0.007486820220947266,114.212.81.11,0.059201836585998535,2,0.05,0.027729166666666666,2,0.05,0.027729166666666666,2,0.05,0.008226236602486446,2,0.05,0.008226236602486446,cloud,114.212.81.11,0.06960499286651611,114.212.81.11,0.06137704849243164,2,0.05,0.203375,2,0.05,0.203375,2,0.05,0.010851682885515818,2,0.05,0.010851682885515818
5,7.0,0.13349088033040366,70.7,360p,20,JPEG,cloud,114.212.81.11,0.005793650945027669,114.212.81.11,0.03826427459716797,2,0.05,0.03575,2,0.05,0.03575,2,0.05,0.008226236602486446,2,0.05,0.008226236602486446,cloud,114.212.81.11,0.04769031206766764,114.212.81.11,0.04174264272054037,2,0.05,0.2125,2,0.05,0.2125,2,0.05,0.010851682885515818,2,0.05,0.010851682885515818
6,8.0,0.2049800157546997,70.7,360p,20,JPEG,cloud,114.212.81.11,0.011027216911315918,114.212.81.11,0.05767035484313965,2,0.05,0.0188125,2,0.05,0.0188125,2,0.05,0.008226236602486446,2,0.05,0.008226236602486446,cloud,114.212.81.11,0.07274484634399414,114.212.81.11,0.06353759765625,2,0.05,0.20604166666666668,2,0.05,0.20604166666666668,2,0.05,0.010853942344875111,2,0.05,0.010853942344875111
7,9.0,0.22478747367858887,70.7,360p,20,JPEG,cloud,114.212.81.11,0.010022759437561035,114.212.81.11,0.05914652347564697,2,0.05,0.0206875,2,0.05,0.0206875,2,0.05,0.00822625176664322,2,0.05,0.00822625176664322,cloud,114.212.81.11,0.06735372543334961,114.212.81.11,0.08826446533203125,2,0.05,0.2225208333333333,2,0.05,0.2225208333333333,2,0.05,0.010853957509031887,2,0.05,0.010853957509031887
8,10.0,0.23520565032958984,70.7,360p,20,JPEG,cloud,114.212.81.11,0.011947989463806152,114.212.81.11,0.06875669956207275,2,0.05,0.026,2,0.05,0.026,2,0.05,0.00822625176664322,2,0.05,0.00822625176664322,cloud,114.212.81.11,0.06705307960510254,114.212.81.11,0.0874478816986084,2,0.05,0.2156875,2,0.05,0.2156875,2,0.05,0.010853987837345433,2,0.05,0.010853987837345433
9,12.0,0.1568122704823812,70.7,360p,20,JPEG,cloud,114.212.81.11,0.00675654411315918,114.212.81.11,0.0528412659962972,2,0.05,0.020458333333333332,2,0.05,0.020458333333333332,2,0.05,0.00822625176664322,2,0.05,0.00822625176664322,cloud,114.212.81.11,0.04760130246480306,114.212.81.11,0.04961315790812174,2,0.05,0.19816666666666669,2,0.05,0.19816666666666669,2,0.05,0.010853987837345433,2,0.05,0.010853987837345433
10,13.0,0.24640941619873047,70.7,360p,20,JPEG,cloud,114.212.81.11,0.011684656143188477,114.212.81.11,0.07971704006195068,2,0.05,0.017770833333333333,2,0.05,0.017770833333333333,2,0.05,0.00822625176664322,2,0.05,0.00822625176664322,cloud,114.212.81.11,0.07188069820404053,114.212.81.11,0.08312702178955078,2,0.05,0.20562499999999997,2,0.05,0.20562499999999997,2,0.05,0.010853987837345433,2,0.05,0.010853987837345433
11,14.0,0.2493891716003418,70.7,360p,20,JPEG,cloud,114.212.81.11,0.010742783546447754,114.212.81.11,0.075827956199646,2,0.05,0.0193125,2,0.05,0.0193125,2,0.05,0.00822629725911354,2,0.05,0.00822629725911354,cloud,114.212.81.11,0.08301830291748047,114.212.81.11,0.07980012893676758,2,0.05,0.20062500000000003,2,0.05,0.20062500000000003,0,0.15,0.010853987837345433,0,0.15,0.010853987837345433
12,15.0,0.2458360195159912,70.7,360p,20,JPEG,cloud,114.212.81.11,0.008283734321594238,114.212.81.11,0.07309556007385254,2,0.05,0.024999999999999998,2,0.05,0.024999999999999998,2,0.05,0.00822629725911354,2,0.05,0.00822629725911354,cloud,114.212.81.11,0.06054794788360596,114.212.81.11,0.10390877723693848,2,0.05,0.21314583333333334,2,0.05,0.21314583333333334,0,0.15,0.010853987837345433,0,0.15,0.010853987837345433
13,17.0,0.1555182933807373,70.7,360p,20,JPEG,cloud,114.212.81.11,0.006343444188435872,114.212.81.11,0.04617182413736979,2,0.05,0.021791666666666668,2,0.05,0.021791666666666668,2,0.05,0.00822629725911354,2,0.05,0.00822629725911354,cloud,114.212.81.11,0.04832275708516439,114.212.81.11,0.05468026796976725,2,0.05,0.19381249999999997,2,0.05,0.19381249999999997,0,0.15,0.010853987837345433,0,0.15,0.010853987837345433
14,18.0,0.23576748371124268,70.7,360p,20,JPEG,cloud,114.212.81.11,0.012552142143249512,114.212.81.11,0.08215093612670898,2,0.05,0.024749999999999998,2,0.05,0.024749999999999998,2,0.05,0.00822629725911354,2,0.05,0.00822629725911354,cloud,114.212.81.11,0.0635690689086914,114.212.81.11,0.07749533653259277,2,0.05,0.22914583333333335,2,0.05,0.22914583333333335,0,0.15,0.010853987837345433,0,0.15,0.010853987837345433
15,19.0,0.23973584175109863,70.7,360p,20,JPEG,cloud,114.212.81.11,0.008784770965576172,114.212.81.11,0.08003032207489014,2,0.05,0.011791666666666667,2,0.05,0.011791666666666667,2,0.05,0.00822629725911354,2,0.05,0.00822629725911354,cloud,114.212.81.11,0.07219743728637695,114.212.81.11,0.07872331142425537,2,0.05,0.20472916666666666,2,0.05,0.20472916666666666,0,0.15,0.010853987837345433,0,0.15,0.010853987837345433
