n_loop,frame_id,total,up,d_role,d_ip,a_role,a_ip,encoder,fps,reso,obj_n,obj_size,obj_stable,all_delay,d_proc_delay,d_trans_delay,a_proc_delay,a_trans_delay,edge_mem_ratio
34,850.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,353.9062502495529,0.0,0.010160748775188739,0.0006223000012911283,0.0023574920801016,0.00445860165816087,0.0027223550356351408,62.4
35,875.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,359.69819336501365,0.0,0.010450913355900692,0.0006833901772132287,0.0027067019389225887,0.004575050794161283,0.0024857704456035905,62.4
36,900.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,369.02076407097877,0.0,0.0111770904981173,0.0006775122422438401,0.0021785314266498275,0.005601140168996958,0.0027199066602266748,62.4
37,925.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,369.3051046097867,0.0,0.02267772417802077,0.0006930277897761419,0.002102787678058331,0.016357568594125602,0.0035243401160606966,62.4
38,950.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,362.7378810492145,0.0,0.011137934831472542,0.0006739084537212665,0.002274925892169659,0.005846637945908766,0.0023424625396728516,62.4
39,975.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,355.7537285345191,0.0,0.010461944800156813,0.0006499382165762094,0.0024567383986253007,0.005033456362210787,0.0023218118227445166,62.4
40,1000.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,365.9676941788722,0.0,0.01882340357853816,0.0006281229165884164,0.0025875018193171574,0.012938939608060397,0.0026688392345721908,62.4
41,1025.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,360.96953388392495,0.0,0.010940029070927547,0.0007925583766056941,0.0024202878658588114,0.004663164799030011,0.0030640180294330306,62.4
42,1050.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,376.38184868908553,0.0,0.01024007797241211,0.0007011065116295448,0.0023558873396653398,0.004459326083843525,0.0027237580372737004,62.4
43,1075.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,367.5583719669043,0.0,0.010470958856435923,0.0006880393395057091,0.0022400250801673303,0.0052106288763192985,0.002332265560443585,62.4
44,1100.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,356.535366909566,0.0,0.010119722439692572,0.000660245235149677,0.0024946744625384994,0.004409203162560096,0.0025555995794442985,62.4
45,1125.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,363.35091703440827,0.0,0.011514865435086763,0.0006853250356820914,0.0029029020896324744,0.005237744404719426,0.002688893905052771,62.4
46,1150.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,355.4243060437272,0.0,0.013755807509789102,0.000683445196885329,0.0027995384656465975,0.007630394055293157,0.0026424297919640178,62.4
47,1175.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,378.0067847714568,0.0,0.015538399036114032,0.0007416101602407602,0.003007201048044058,0.009283230854914738,0.002506356972914476,62.4
48,1200.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,360.9762131235496,0.0,0.010741866551912747,0.0008596365268413837,0.0027247392214261573,0.004481654900770921,0.0026758359028742863,62.4
49,1225.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,364.02467375390034,0.0,0.010864578760587253,0.0008324476388784555,0.0020488592294546277,0.004757000849797175,0.0032262710424569947,62.4
50,1250.0,7,6,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,362.7320226295186,0.0,0.010275629850534292,0.0007387216274554913,0.002171846536489633,0.004912027945885291,0.002453033740703876,62.4
51,1275.0,7,7,cloud,114.212.81.11,cloud,114.212.81.11,JEPG,1,360p,7.0,355.43759715331754,0.0,0.009651019023014948,0.0006385766542874849,0.0023039762790386495,0.004357475500840407,0.0023509905888484074,62.4
