n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,face_alignment_role,face_alignment_ip,face_alignment_proc_delay,face_alignment_trans_ip,face_alignment_trans_delay,face_alignment_cpu_portrait,face_alignment_cpu_util_limit,face_alignment_cpu_util_use,face_alignment_trans_cpu_portrait,face_alignment_trans_cpu_util_limit,face_alignment_trans_cpu_util_use,face_alignment_mem_portrait,face_alignment_mem_util_limit,face_alignment_mem_util_use,face_alignment_trans_mem_portrait,face_alignment_trans_mem_util_limit,face_alignment_trans_mem_util_use
1,1.0,3.7641332149505615,32.3,1080p,30,JPEG,cloud,114.212.81.11,0.9351489543914795,114.212.81.11,0.13291442394256592,0,1.0,0.01970833333333333,0,1.0,0.01970833333333333,0,1.0,0.009443888063107883,0,1.0,0.009443888063107883,host,172.27.151.145,2.6152145862579346,172.27.151.145,0.08085525035858154,0,1.0,0.17600000000000002,0,1.0,0.17600000000000002,0,0.55,0.31244908943709254,0,0.55,0.31244908943709254
2,2.0,0.4082115888595581,32.3,1080p,30,JPEG,cloud,114.212.81.11,0.00814366340637207,114.212.81.11,0.13387835025787354,0,1.0,0.10195833333333333,0,1.0,0.10195833333333333,0,1.0,0.00950824474445583,0,1.0,0.00950824474445583,host,172.27.151.145,0.18776345252990723,172.27.151.145,0.07842612266540527,0,1.0,0.27275,0,1.0,0.27275,0,0.55,0.31267174161215083,0,0.55,0.31267174161215083
3,3.0,0.3945692777633667,32.3,1080p,30,JPEG,cloud,114.212.81.11,0.008126616477966309,114.212.81.11,0.12667536735534668,0,1.0,0.127375,0,1.0,0.127375,0,1.0,0.009508441878493888,0,1.0,0.009508441878493888,host,172.27.151.145,0.183357834815979,172.27.151.145,0.07640945911407471,0,1.0,0.27925,0,1.0,0.27925,0,0.55,0.31267223860361304,0,0.55,0.31267223860361304
4,4.0,0.3969172239303589,32.3,1080p,30,JPEG,cloud,114.212.81.11,0.008926987648010254,114.212.81.11,0.1342564821243286,0,1.0,0.10447916666666666,0,1.0,0.10447916666666666,0,1.0,0.009508457042650662,0,1.0,0.009508457042650662,host,172.27.151.145,0.1771864891052246,172.27.151.145,0.07654726505279541,0,1.0,0.282,0,1.0,0.282,0,0.55,0.31267223860361304,0,0.55,0.31267223860361304
5,5.0,0.4467902183532715,84.5,1080p,30,JPEG,cloud,114.212.81.11,0.007484912872314453,114.212.81.11,0.1238335371017456,0,1.0,0.12447916666666665,0,1.0,0.12447916666666665,0,1.0,0.009508502535120983,0,1.0,0.009508502535120983,host,172.27.151.145,0.2384885549545288,172.27.151.145,0.07698321342468262,0,1.0,0.26725,0,1.0,0.26725,0,0.55,0.31267223860361304,0,0.55,0.31267223860361304
6,6.0,0.430233359336853,84.5,1080p,30,JPEG,cloud,114.212.81.11,0.007907629013061523,114.212.81.11,0.12954115867614746,0,1.0,0.11777083333333332,0,1.0,0.11777083333333332,0,1.0,0.00950909393723516,0,1.0,0.00950909393723516,host,172.27.151.145,0.21558403968811035,172.27.151.145,0.07720053195953369,0,1.0,0.26649999999999996,0,1.0,0.26649999999999996,0,0.55,0.31267223860361304,0,0.55,0.31267223860361304
7,7.0,0.39027440547943115,84.5,1080p,30,JPEG,cloud,114.212.81.11,0.009730696678161621,114.212.81.11,0.13149380683898926,0,1.0,0.11777083333333332,0,1.0,0.11777083333333332,0,1.0,0.00950909393723516,0,1.0,0.00950909393723516,host,172.27.151.145,0.17238354682922363,172.27.151.145,0.07666635513305664,0,1.0,0.26649999999999996,0,1.0,0.26649999999999996,0,0.55,0.31267223860361304,0,0.55,0.31267223860361304
8,8.0,0.39793145656585693,84.5,1080p,30,JPEG,cloud,114.212.81.11,0.008713841438293457,114.212.81.11,0.1428978443145752,0,1.0,0.10693749999999998,0,1.0,0.10693749999999998,0,1.0,0.00950909393723516,0,1.0,0.00950909393723516,host,172.27.151.145,0.16950631141662598,172.27.151.145,0.0768134593963623,0,1.0,0.28,0,1.0,0.28,0,0.55,0.31267223860361304,0,0.55,0.31267223860361304
9,9.0,0.39923417568206787,84.5,1080p,30,JPEG,cloud,114.212.81.11,0.00876307487487793,114.212.81.11,0.14352786540985107,0,1.0,0.0945625,0,1.0,0.0945625,0,1.0,0.00950909393723516,0,1.0,0.00950909393723516,host,172.27.151.145,0.16887354850769043,172.27.151.145,0.07806968688964844,0,1.0,0.2735,0,1.0,0.2735,0,0.55,0.31267223860361304,0,0.55,0.31267223860361304
10,10.0,0.40679752826690674,84.5,1080p,30,JPEG,cloud,114.212.81.11,0.008923768997192383,114.212.81.11,0.14982736110687256,0,1.0,0.1044375,0,1.0,0.1044375,0,1.0,0.00950909393723516,0,1.0,0.00950909393723516,host,172.27.151.145,0.1718534231185913,172.27.151.145,0.07619297504425049,0,1.0,0.276,0,1.0,0.276,0,0.55,0.31267223860361304,0,0.55,0.31267223860361304
