n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_alignment_role,face_alignment_ip,face_alignment_proc_delay,face_alignment_trans_ip,face_alignment_trans_delay
37,925.0,0.014081294719989482,79.4,360p,1,JEPG,host,172.27.151.145,0.0016096096772413987,172.27.151.145,0.004190674194922814,cloud,114.212.81.11,0.004422572942880483,114.212.81.11,0.003858437904944787
38,950.0,0.018083966695345365,79.4,360p,1,JEPG,host,172.27.151.145,0.002318437282855694,172.27.151.145,0.004276018876295824,cloud,114.212.81.11,0.004610767731299767,114.212.81.11,0.00687874280489408
39,975.0,0.01754130766941951,79.4,360p,1,JEPG,host,172.27.151.145,0.002294439535874587,172.27.151.145,0.0040672925802377555,cloud,114.212.81.11,0.004433301778940054,114.212.81.11,0.006746273774367113
40,1000.0,0.017255260394169733,79.4,360p,1,JEPG,host,172.27.151.145,0.0017981529235839844,172.27.151.145,0.0049066268480741065,cloud,114.212.81.11,0.0060822413517878605,114.212.81.11,0.004468239270723783
41,1025.0,0.02213546862969032,79.4,360p,1,JEPG,host,172.27.151.145,0.0016918365771953876,172.27.151.145,0.007226201204153208,cloud,114.212.81.11,0.005458272420443022,114.212.81.11,0.0077591584278987
42,1050.0,0.013166739390446588,79.4,360p,1,JEPG,host,172.27.151.145,0.0015755158204298753,172.27.151.145,0.003953245969919058,cloud,114.212.81.11,0.004485387068528395,114.212.81.11,0.003152590531569261
43,1075.0,0.014916667571434608,79.4,360p,1,JEPG,host,172.27.151.145,0.0016296001581045298,172.27.151.145,0.003996115464430589,cloud,114.212.81.11,0.005810682590191181,114.212.81.11,0.003480269358708308
44,1100.0,0.014423700479360726,79.4,360p,1,JEPG,host,172.27.151.145,0.0021349833561823918,172.27.151.145,0.004202585953932542,cloud,114.212.81.11,0.005321502685546875,114.212.81.11,0.0027646284836989176
45,1125.0,0.01358506312737098,79.4,360p,1,JEPG,host,172.27.151.145,0.00220485833974985,172.27.151.145,0.004250278839698205,cloud,114.212.81.11,0.004652756911057692,114.212.81.11,0.0024771690368652344
46,1150.0,0.014205510799701396,79.4,360p,1,JEPG,host,172.27.151.145,0.0022492317052987907,172.27.151.145,0.004074940314659705,cloud,114.212.81.11,0.004552804506742037,114.212.81.11,0.0033285342730008634
47,1175.0,0.01742739860828106,79.4,360p,1,JEPG,host,172.27.151.145,0.002313824800344614,172.27.151.145,0.004842675649202786,cloud,114.212.81.11,0.006194270574129545,114.212.81.11,0.004076627584604117
48,1200.0,0.016262008593632624,79.4,360p,1,JEPG,host,172.27.151.145,0.002210268607506385,172.27.151.145,0.004383508975689228,cloud,114.212.81.11,0.004480407788203313,114.212.81.11,0.005187823222233699
49,1225.0,0.01716133264394907,79.4,360p,1,JEPG,host,172.27.151.145,0.0022095350118783805,172.27.151.145,0.0044909257155198315,cloud,114.212.81.11,0.005796157396756685,114.212.81.11,0.004664714519794171
50,1250.0,0.01636538138756385,79.6,360p,1,JEPG,host,172.27.151.145,0.0024600487488966724,172.27.151.145,0.0052644381156334505,cloud,114.212.81.11,0.005110401373643141,114.212.81.11,0.0035304931493905876
