n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,face_alignment_role,face_alignment_ip,face_alignment_proc_delay,face_alignment_trans_ip,face_alignment_trans_delay,face_alignment_cpu_portrait,face_alignment_cpu_util_limit,face_alignment_cpu_util_use,face_alignment_trans_cpu_portrait,face_alignment_trans_cpu_util_limit,face_alignment_trans_cpu_util_use,face_alignment_mem_portrait,face_alignment_mem_util_limit,face_alignment_mem_util_use,face_alignment_trans_mem_portrait,face_alignment_trans_mem_util_limit,face_alignment_trans_mem_util_use
1,1.0,17.102367639541626,74.8,1080p,30,JPEG,cloud,114.212.81.11,0.7786248922348022,114.212.81.11,0.167136549949646,2,0.1,0.022062500000000002,2,0.1,0.022062500000000002,0,1,0.00939965421779875,0,1,0.00939965421779875,host,172.27.151.145,15.721481442451477,172.27.151.145,0.4351247549057007,2,0.05,0.05,2,0.05,0.05,0,1,0.31372486652051806,0,1,0.31372486652051806
2,2.0,2.1548776626586914,79.7,1080p,30,JPEG,cloud,114.212.81.11,0.02056121826171875,114.212.81.11,0.16599500179290771,2,0.1,0.022062500000000002,2,0.1,0.022062500000000002,0,1,0.00939965421779875,0,1,0.00939965421779875,host,172.27.151.145,1.586883306503296,172.27.151.145,0.38143813610076904,2,0.05,0.05,2,0.05,0.05,0,1,0.31372486652051806,0,1,0.31372486652051806
3,3.0,2.2756733894348145,79.7,1080p,30,JPEG,cloud,114.212.81.11,0.007742166519165039,114.212.81.11,0.1572105884552002,2,0.1,0.09383333333333332,2,0.1,0.09383333333333332,0,1,0.009464041227460245,0,1,0.009464041227460245,host,172.27.151.145,1.7270904779434204,172.27.151.145,0.3836301565170288,2,0.05,0.05,2,0.05,0.05,0,1,0.31408071240744156,0,1,0.31408071240744156
4,4.0,2.1780412197113037,79.7,1080p,30,JPEG,cloud,114.212.81.11,0.009979963302612305,114.212.81.11,0.18090176582336426,2,0.1,0.07283333333333335,2,0.1,0.07283333333333335,0,1,0.009464056391617017,0,1,0.009464056391617017,host,172.27.151.145,1.603488564491272,172.27.151.145,0.3836709260940552,2,0.05,0.05,2,0.05,0.05,0,1,0.31408071240744156,0,1,0.31408071240744156
5,5.0,2.2188628911972046,79.7,1080p,30,JPEG,cloud,114.212.81.11,0.008037090301513672,114.212.81.11,0.17867529392242432,2,0.1,0.07725,2,0.1,0.07725,0,1,0.009464101884087339,0,1,0.009464101884087339,host,172.27.151.145,1.6968047618865967,172.27.151.145,0.3353457450866699,2,0.05,0.049249999999999995,2,0.05,0.049249999999999995,0,1,0.31408071240744156,0,1,0.31408071240744156
6,6.0,2.2230448722839355,79.7,1080p,30,JPEG,cloud,114.212.81.11,0.009310364723205566,114.212.81.11,0.17049014568328857,2,0.1,0.077875,2,0.1,0.077875,0,1,0.009464101884087339,0,1,0.009464101884087339,host,172.27.151.145,1.6629080772399902,172.27.151.145,0.38033628463745117,2,0.05,0.051,2,0.05,0.051,0,1,0.31408071240744156,0,1,0.31408071240744156
7,7.0,2.3093820810317993,79.7,1080p,30,JPEG,cloud,114.212.81.11,0.010087251663208008,114.212.81.11,0.16806161403656006,2,0.1,0.077875,2,0.1,0.077875,0,1,0.009464101884087339,0,1,0.009464101884087339,host,172.27.151.145,1.7036198377609253,172.27.151.145,0.42761337757110596,2,0.05,0.051,2,0.05,0.051,0,1,0.31408071240744156,0,1,0.31408071240744156
8,8.0,2.345448613166809,79.7,1080p,30,JPEG,cloud,114.212.81.11,0.01092994213104248,114.212.81.11,0.20505738258361816,2,0.1,0.06649999999999999,2,0.1,0.06649999999999999,0,1,0.009464101884087339,0,1,0.009464101884087339,host,172.27.151.145,1.7465046644210815,172.27.151.145,0.3829566240310669,2,0.05,0.05075,2,0.05,0.05075,0,1,0.31415377015238255,0,1,0.31415377015238255
9,9.0,2.1476036310195923,79.9,1080p,30,JPEG,cloud,114.212.81.11,0.007957816123962402,114.212.81.11,0.18078243732452393,2,0.1,0.07804166666666668,2,0.1,0.07804166666666668,0,1,0.009464101884087339,0,1,0.009464101884087339,host,172.27.151.145,1.6106586456298828,172.27.151.145,0.34820473194122314,2,0.05,0.05125,2,0.05,0.05125,0,1,0.31415377015238255,0,1,0.31415377015238255
10,10.0,2.385075092315674,79.9,1080p,30,JPEG,cloud,114.212.81.11,0.007572054862976074,114.212.81.11,0.19172489643096924,2,0.1,0.07804166666666668,2,0.1,0.07804166666666668,0,1,0.009464101884087339,0,1,0.009464101884087339,host,172.27.151.145,1.8039323091506958,172.27.151.145,0.3818458318710327,2,0.05,0.05125,2,0.05,0.05125,0,1,0.31415377015238255,0,1,0.31415377015238255
11,11.0,2.139077663421631,79.9,1080p,30,JPEG,cloud,114.212.81.11,0.008269429206848145,114.212.81.11,0.1909315586090088,2,0.1,0.08777083333333334,2,0.1,0.08777083333333334,0,1,0.009464147376557661,0,1,0.009464147376557661,host,172.27.151.145,1.6108311414718628,172.27.151.145,0.32904553413391113,2,0.05,0.05125,2,0.05,0.05125,0,1,0.31415377015238255,0,1,0.31415377015238255
12,12.0,2.3572181463241577,79.9,1080p,30,JPEG,cloud,114.212.81.11,0.008211374282836914,114.212.81.11,0.18091678619384766,2,0.1,0.08825000000000001,2,0.1,0.08825000000000001,0,1,0.009464147376557661,0,1,0.009464147376557661,host,172.27.151.145,1.7883601188659668,172.27.151.145,0.37972986698150635,2,0.05,0.05025,2,0.05,0.05025,0,1,0.31415377015238255,0,1,0.31415377015238255
13,13.0,2.4309346675872803,79.9,1080p,30,JPEG,cloud,114.212.81.11,0.008458852767944336,114.212.81.11,0.18177199363708496,2,0.1,0.08568750000000001,2,0.1,0.08568750000000001,0,1,0.009464147376557661,0,1,0.009464147376557661,host,172.27.151.145,1.8650009632110596,172.27.151.145,0.3757028579711914,2,0.05,0.051,2,0.05,0.051,0,1,0.31415377015238255,0,1,0.31415377015238255
14,14.0,2.667264223098755,79.9,1080p,30,JPEG,cloud,114.212.81.11,0.008201241493225098,114.212.81.11,0.15196096897125244,2,0.1,0.08835416666666668,2,0.1,0.08835416666666668,0,1,0.009464147376557661,0,1,0.009464147376557661,host,172.27.151.145,2.076145648956299,172.27.151.145,0.4309563636779785,2,0.05,0.05,2,0.05,0.05,0,1,0.31415377015238255,0,1,0.31415377015238255
15,15.0,2.285278081893921,79.9,1080p,30,JPEG,cloud,114.212.81.11,0.008015751838684082,114.212.81.11,0.1624544858932495,2,0.1,0.07764583333333333,2,0.1,0.07764583333333333,0,1,0.009464147376557661,0,1,0.009464147376557661,host,172.27.151.145,1.8365100622177124,172.27.151.145,0.2782977819442749,2,0.05,0.049749999999999996,2,0.05,0.049749999999999996,0,1,0.31415377015238255,0,1,0.31415377015238255
16,16.0,2.3405709266662598,80.0,1080p,30,JPEG,cloud,114.212.81.11,0.007987141609191895,114.212.81.11,0.1538536548614502,2,0.1,0.0779375,2,0.1,0.0779375,0,1,0.009464147376557661,0,1,0.009464147376557661,host,172.27.151.145,1.7967612743377686,172.27.151.145,0.3819688558578491,2,0.05,0.05,2,0.05,0.05,0,1,0.31415377015238255,0,1,0.31415377015238255
17,17.0,2.3240216970443726,80.0,1080p,30,JPEG,cloud,114.212.81.11,0.007783055305480957,114.212.81.11,0.15422475337982178,2,0.1,0.07997916666666667,2,0.1,0.07997916666666667,0,1,0.009464147376557661,0,1,0.009464147376557661,host,172.27.151.145,1.7794572114944458,172.27.151.145,0.382556676864624,2,0.05,0.050499999999999996,2,0.05,0.050499999999999996,0,1,0.31415377015238255,0,1,0.31415377015238255
18,18.0,2.2713449001312256,80.0,1080p,30,JPEG,cloud,114.212.81.11,0.009827613830566406,114.212.81.11,0.16728365421295166,2,0.1,0.07997916666666667,2,0.1,0.07997916666666667,0,1,0.009464147376557661,0,1,0.009464147376557661,host,172.27.151.145,1.7516956329345703,172.27.151.145,0.3425379991531372,2,0.05,0.050499999999999996,2,0.05,0.050499999999999996,0,1,0.31415377015238255,0,1,0.31415377015238255
