n_loop,frame_id,total,up,d_role,d_ip,a_role,a_ip,encoder,fps,reso,obj_n,obj_size,obj_stable,all_delay,d_proc_delay,d_trans_delay,a_proc_delay,a_trans_delay,edge_mem_ratio
25,625.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,1,360p,7.0,365.8288182798632,0.0,0.02035050208751972,0.0020699225939237154,0.00286557124211238,0.013021395756648136,0.0023936124948354866,79.1
26,650.0,7,5,host,172.27.133.85,host,172.27.133.85,JEPG,1,360p,7.0,362.8779762910978,0.0,0.019421155636127178,0.0016754498848548303,0.0014141706319955676,0.01409309643965501,0.002238438679621771,79.1
27,675.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,1,360p,7.0,364.46119024001695,0.0,0.019257325392503008,0.0019766917595496545,0.0014450825177706205,0.013589134583106408,0.0022464165320763233,79.1
28,700.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,1,360p,7.0,364.9229142397359,0.0,0.01821271272806021,0.001561412444481483,0.0014614600401658278,0.013018433864300068,0.0021714063791128304,79.1
29,725.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,1,360p,7.0,359.2477934101397,0.0,0.022306634829594538,0.0015372037887573242,0.0016899475684532751,0.01618941930624155,0.0028900641661423893,79.1
30,750.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,1,360p,7.0,360.3709362008459,0.0,0.018389445084791917,0.0015576802767240084,0.0015358741466815653,0.013123906575716458,0.0021719840856698844,79.1
31,775.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,1,360p,7.0,366.60073905413657,0.0,0.019206964052640472,0.001687022355886606,0.0014684200286865234,0.0138322298343365,0.002219291833730843,79.1
32,800.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,1,360p,7.0,368.9930880726897,0.0,0.018229347008925218,0.0015668410521287185,0.001432648071875939,0.012946348923903245,0.0022835089610173144,79.1
33,825.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,1,360p,7.0,360.39160668948483,0.0,0.020221260877755973,0.0017078197919405424,0.0014648987696721004,0.014671554932227502,0.0023769873839158285,79.1
34,850.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,1,360p,7.0,353.9511770470999,0.0,0.018611898789039023,0.0018081206541794997,0.0016521123739389272,0.01288909178513747,0.0022625739757831265,79.1
35,875.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,1,360p,7.0,359.7060180215839,0.0,0.01853181765629695,0.001700263756972093,0.0015307022975041315,0.01289981145125169,0.0024010401505690365,79.1
36,900.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,1,360p,7.0,369.02022664802746,0.0,0.019107901133023776,0.0016932395788339467,0.0014496491505549506,0.013637671103844276,0.002327341299790604,79.1
37,925.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,1,360p,7.0,369.3543569402287,0.0,0.022271431409395658,0.002036589842576247,0.0032990620686457702,0.014445662498474121,0.002490116999699518,79.3
38,950.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,1,360p,7.0,362.7520002302689,0.0,0.019121646881103516,0.0016481326176570011,0.0016379723182091345,0.01352537595308744,0.0023101659921499398,79.3
39,975.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,1,360p,7.0,355.81689715979155,0.0,0.018138802968538724,0.0015659332275390625,0.0015943233783428487,0.012676486602196326,0.0023020597604604866,79.3
40,1000.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,1,360p,7.0,366.0356090055596,0.0,0.02089850719158466,0.0015543515865619366,0.001450822903559758,0.01555172296670767,0.0023416097347552962,79.3
41,1025.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,1,360p,7.0,361.0022774432769,0.0,0.018547516602736253,0.0018106607290414663,0.001570747448847844,0.01301588461949275,0.0021502238053541928,79.3
42,1050.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,1,360p,7.0,376.41914273763126,0.0,0.018192410469055176,0.0015177543346698468,0.0014222493538489707,0.012996765283437876,0.0022556414970984814,79.3
43,1075.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,1,360p,7.0,367.54839953433424,0.0,0.019421815872192383,0.0015378823647132288,0.0015514263739952673,0.014054325910714956,0.0022781812227689307,79.3
44,1100.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,1,360p,7.0,356.55772862967984,0.0,0.01835158238044152,0.0016815570684579702,0.0015266216718233551,0.012929467054513784,0.0022139365856464095,79.3
45,1125.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,1,360p,7.0,363.38516937738416,0.0,0.019779049433194675,0.0015953137324406551,0.0015597068346463717,0.014334852878863994,0.0022891759872436523,79.3
46,1150.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,1,360p,7.0,355.46729163951903,0.0,0.018220763940077562,0.0015942775286160982,0.0016651520362267126,0.012769405658428486,0.0021919287168062646,79.3
47,1175.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,1,360p,7.0,378.0222853401418,0.0,0.02014584724719708,0.0016745512302105243,0.0014850359696608323,0.014750984998849722,0.002235275048476001,79.3
48,1200.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,1,360p,7.0,360.9922811577479,0.0,0.01851448645958534,0.0020234309709989107,0.0014484478877140926,0.012851064021770772,0.0021915435791015625,79.3
49,1225.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,1,360p,7.0,364.06375076143223,0.0,0.018284953557527982,0.0016750372373140776,0.0015211013647226188,0.01280372876387376,0.002285086191617526,79.1
50,1250.0,7,6,host,172.27.133.85,host,172.27.133.85,JEPG,1,360p,7.0,362.7463924251247,0.0,0.01987928610581618,0.001699053324185885,0.0014585990172166089,0.014444699654212365,0.0022769341102013233,79.1
51,1275.0,7,7,host,172.27.133.85,host,172.27.133.85,JEPG,1,360p,7.0,355.4587573556554,0.0,0.01892399787902832,0.0017163386711707483,0.001481175422668457,0.013278438494755672,0.0024480452904334423,79.1
