n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,face_alignment_role,face_alignment_ip,face_alignment_proc_delay,face_alignment_trans_ip,face_alignment_trans_delay,face_alignment_cpu_portrait,face_alignment_cpu_util_limit,face_alignment_cpu_util_use,face_alignment_trans_cpu_portrait,face_alignment_trans_cpu_util_limit,face_alignment_trans_cpu_util_use,face_alignment_mem_portrait,face_alignment_mem_util_limit,face_alignment_mem_util_use,face_alignment_trans_mem_portrait,face_alignment_trans_mem_util_limit,face_alignment_trans_mem_util_use
1,1.0,2.7394444942474365,75.6,1080p,30,JPEG,host,172.27.151.145,1.5092167854309082,172.27.151.145,0.17750298976898193,0,0.3,0.198,0,0.3,0.198,0,1.0,0.27934995504712223,0,1.0,0.27934995504712223,cloud,114.212.81.11,0.9852925539016724,114.212.81.11,0.06743216514587402,0,1.0,0.035729166666666666,0,1.0,0.035729166666666666,0,1.0,0.012042372475393463,0,1.0,0.012042372475393463
2,2.0,0.3624969720840454,75.6,1080p,30,JPEG,host,172.27.151.145,0.049787282943725586,172.27.151.145,0.18921911716461182,0,0.3,0.12525,0,0.3,0.12525,0,1.0,0.2809035503579084,0,1.0,0.2809035503579084,cloud,114.212.81.11,0.05788779258728027,114.212.81.11,0.06560277938842773,0,1.0,0.2588958333333333,0,1.0,0.2588958333333333,0,1.0,0.012051501297771283,0,1.0,0.012051501297771283
3,3.0,0.33206725120544434,75.6,1080p,30,JPEG,host,172.27.151.145,0.031888484954833984,172.27.151.145,0.16800427436828613,0,0.3,0.1955,0,0.3,0.1955,0,1.0,0.28165897738042756,0,1.0,0.28165897738042756,cloud,114.212.81.11,0.06352710723876953,114.212.81.11,0.06864738464355469,0,1.0,0.26208333333333333,0,1.0,0.26208333333333333,0,1.0,0.012051516461928057,0,1.0,0.012051516461928057
4,4.0,0.32880210876464844,75.6,1080p,30,JPEG,host,172.27.151.145,0.02555406093597412,172.27.151.145,0.16887414455413818,2,0.3,0.24375,2,0.3,0.24375,0,1.0,0.28166295331212504,0,1.0,0.28166295331212504,cloud,114.212.81.11,0.058144211769104004,114.212.81.11,0.07622969150543213,0,1.0,0.26668749999999997,0,1.0,0.26668749999999997,0,1.0,0.012051516461928057,0,1.0,0.012051516461928057
5,5.0,0.3289790153503418,75.6,1080p,30,JPEG,host,172.27.151.145,0.02468574047088623,172.27.151.145,0.15756511688232422,2,0.3,0.20175,2,0.3,0.20175,0,1.0,0.28166295331212504,0,1.0,0.28166295331212504,cloud,114.212.81.11,0.06530153751373291,114.212.81.11,0.08142662048339844,0,1.0,0.24387499999999998,0,1.0,0.24387499999999998,0,1.0,0.012051516461928057,0,1.0,0.012051516461928057
6,6.0,0.3730640411376953,75.6,1080p,30,JPEG,host,172.27.151.145,0.02570629119873047,172.27.151.145,0.20164477825164795,2,0.3,0.24175000000000002,2,0.3,0.24175000000000002,0,1.0,0.28166295331212504,0,1.0,0.28166295331212504,cloud,114.212.81.11,0.06320786476135254,114.212.81.11,0.08250510692596436,0,1.0,0.2502916666666667,0,1.0,0.2502916666666667,0,1.0,0.012051516461928057,0,1.0,0.012051516461928057
7,7.0,0.38301777839660645,83.8,1080p,30,JPEG,host,172.27.151.145,0.02678501605987549,172.27.151.145,0.19447779655456543,2,0.3,0.2325,2,0.3,0.2325,0,1.0,0.28166295331212504,0,1.0,0.28166295331212504,cloud,114.212.81.11,0.07734644412994385,114.212.81.11,0.08440852165222168,0,1.0,0.22199999999999998,0,1.0,0.22199999999999998,0,1.0,0.012051516461928057,0,1.0,0.012051516461928057
8,8.0,0.34007859230041504,83.8,1080p,30,JPEG,host,172.27.151.145,0.023919224739074707,172.27.151.145,0.17342936992645264,2,0.3,0.26,2,0.3,0.26,0,1.0,0.28166295331212504,0,1.0,0.28166295331212504,cloud,114.212.81.11,0.062326788902282715,114.212.81.11,0.08040320873260498,0,1.0,0.2571875,0,1.0,0.2571875,0,1.0,0.012051516461928057,0,1.0,0.012051516461928057
9,9.0,0.35255682468414307,83.8,1080p,30,JPEG,host,172.27.151.145,0.021865248680114746,172.27.151.145,0.1990751028060913,2,0.3,0.26,2,0.3,0.26,0,1.0,0.28166295331212504,0,1.0,0.28166295331212504,cloud,114.212.81.11,0.058965325355529785,114.212.81.11,0.07265114784240723,0,1.0,0.2571875,0,1.0,0.2571875,0,1.0,0.012051516461928057,0,1.0,0.012051516461928057
10,10.0,0.32146406173706055,83.8,1080p,30,JPEG,host,172.27.151.145,0.021471619606018066,172.27.151.145,0.16231775283813477,2,0.3,0.28975,2,0.3,0.28975,0,1.0,0.28166295331212504,0,1.0,0.28166295331212504,cloud,114.212.81.11,0.06120932102203369,114.212.81.11,0.07646536827087402,0,1.0,0.25335416666666666,0,1.0,0.25335416666666666,0,1.0,0.012051516461928057,0,1.0,0.012051516461928057
