n_loop,frame_id,all_delay,edge_mem_ratio,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_portrait,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_trans_cpu_portrait,face_detection_trans_cpu_util_limit,face_detection_trans_cpu_util_use,face_detection_mem_portrait,face_detection_mem_util_limit,face_detection_mem_util_use,face_detection_trans_mem_portrait,face_detection_trans_mem_util_limit,face_detection_trans_mem_util_use,face_alignment_role,face_alignment_ip,face_alignment_proc_delay,face_alignment_trans_ip,face_alignment_trans_delay,face_alignment_cpu_portrait,face_alignment_cpu_util_limit,face_alignment_cpu_util_use,face_alignment_trans_cpu_portrait,face_alignment_trans_cpu_util_limit,face_alignment_trans_cpu_util_use,face_alignment_mem_portrait,face_alignment_mem_util_limit,face_alignment_mem_util_use,face_alignment_trans_mem_portrait,face_alignment_trans_mem_util_limit,face_alignment_trans_mem_util_use
1,1.0,3.37938916683197,90.6,1080p,30,JPEG,cloud,114.212.81.11,0.7417268753051758,114.212.81.11,0.16438448429107666,0,1.0,0.022333333333333334,0,1.0,0.022333333333333334,0,1.0,0.00939977553105294,0,1.0,0.00939977553105294,host,172.27.151.145,2.3890604972839355,172.27.151.145,0.08421730995178223,0,1.0,0.2025,0,1.0,0.2025,0,1.0,0.2967784516429792,0,1.0,0.2967784516429792
2,2.0,0.422762393951416,90.6,1080p,30,JPEG,cloud,114.212.81.11,0.007682204246520996,114.212.81.11,0.152571439743042,0,1.0,0.09445833333333332,0,1.0,0.09445833333333332,0,1.0,0.009464132212400887,0,1.0,0.009464132212400887,host,172.27.151.145,0.18388354778289795,172.27.151.145,0.07862520217895508,0,1.0,0.28525,0,1.0,0.28525,0,1.0,0.2964539162181733,0,1.0,0.2964539162181733
3,3.0,0.4065922498703003,90.6,1080p,30,JPEG,cloud,114.212.81.11,0.007716774940490723,114.212.81.11,0.14100217819213867,0,1.0,0.094125,0,1.0,0.094125,0,1.0,0.009464329346438946,0,1.0,0.009464329346438946,host,172.27.151.145,0.18012607097625732,172.27.151.145,0.07774722576141357,0,1.0,0.2775,0,1.0,0.2775,0,1.0,0.2949982282254373,0,1.0,0.2949982282254373
4,4.0,0.40910613536834717,90.6,1080p,30,JPEG,cloud,114.212.81.11,0.010039687156677246,114.212.81.11,0.14541292190551758,0,1.0,0.094125,0,1.0,0.094125,0,1.0,0.009464329346438946,0,1.0,0.009464329346438946,host,172.27.151.145,0.17651140689849854,172.27.151.145,0.07714211940765381,0,1.0,0.2775,0,1.0,0.2775,0,1.0,0.2949982282254373,0,1.0,0.2949982282254373
5,5.0,0.4097013473510742,90.6,1080p,30,JPEG,cloud,114.212.81.11,0.009792804718017578,114.212.81.11,0.1514805555343628,0,1.0,0.08470833333333333,0,1.0,0.08470833333333333,0,1.0,0.00946434451059572,0,1.0,0.00946434451059572,host,172.27.151.145,0.16886377334594727,172.27.151.145,0.07956421375274658,0,1.0,0.281,0,1.0,0.281,0,1.0,0.2949987252168995,0,1.0,0.2949987252168995
6,6.0,0.40046489238739014,90.6,1080p,30,JPEG,cloud,114.212.81.11,0.008804678916931152,114.212.81.11,0.14329564571380615,0,1.0,0.08225,0,1.0,0.08225,0,1.0,0.00946434451059572,0,1.0,0.00946434451059572,host,172.27.151.145,0.1687837839126587,172.27.151.145,0.07958078384399414,0,1.0,0.28125,0,1.0,0.28125,0,1.0,0.2949987252168995,0,1.0,0.2949987252168995
7,7.0,0.4234415292739868,90.6,1080p,30,JPEG,cloud,114.212.81.11,0.00948643684387207,114.212.81.11,0.1528714895248413,0,1.0,0.07641666666666667,0,1.0,0.07641666666666667,0,1.0,0.00946434451059572,0,1.0,0.00946434451059572,host,172.27.151.145,0.1815321445465088,172.27.151.145,0.07955145835876465,0,1.0,0.27525,0,1.0,0.27525,0,1.0,0.29499922220836167,0,1.0,0.29499922220836167
8,8.0,0.41139423847198486,90.6,1080p,30,JPEG,cloud,114.212.81.11,0.007880926132202148,114.212.81.11,0.1485365629196167,0,1.0,0.10535416666666665,0,1.0,0.10535416666666665,0,1.0,0.00946434451059572,0,1.0,0.00946434451059572,host,172.27.151.145,0.1757810115814209,172.27.151.145,0.07919573783874512,0,1.0,0.28425,0,1.0,0.28425,0,1.0,0.29499922220836167,0,1.0,0.29499922220836167
9,9.0,0.40416717529296875,90.6,1080p,30,JPEG,cloud,114.212.81.11,0.008103013038635254,114.212.81.11,0.14361464977264404,0,1.0,0.08945833333333332,0,1.0,0.08945833333333332,0,1.0,0.00946439000306604,0,1.0,0.00946439000306604,host,172.27.151.145,0.17242002487182617,172.27.151.145,0.08002948760986328,0,1.0,0.27525,0,1.0,0.27525,0,1.0,0.2943715219916237,0,1.0,0.2943715219916237
10,10.0,0.3996419906616211,90.6,1080p,30,JPEG,cloud,114.212.81.11,0.007428646087646484,114.212.81.11,0.14117002487182617,0,1.0,0.09777083333333335,0,1.0,0.09777083333333335,0,1.0,0.00946439000306604,0,1.0,0.00946439000306604,host,172.27.151.145,0.17238950729370117,172.27.151.145,0.07865381240844727,0,1.0,0.2825,0,1.0,0.2825,0,1.0,0.2943720189830859,0,1.0,0.2943720189830859
11,11.0,0.4167262315750122,90.6,1080p,30,JPEG,cloud,114.212.81.11,0.010120868682861328,114.212.81.11,0.15641748905181885,0,1.0,0.0615,0,1.0,0.0615,0,1.0,0.00946439000306604,0,1.0,0.00946439000306604,host,172.27.151.145,0.17037546634674072,172.27.151.145,0.07981240749359131,0,1.0,0.28600000000000003,0,1.0,0.28600000000000003,0,1.0,0.2943720189830859,0,1.0,0.2943720189830859
12,12.0,0.4151139259338379,90.6,1080p,30,JPEG,cloud,114.212.81.11,0.007951021194458008,114.212.81.11,0.14640581607818604,0,1.0,0.09114583333333333,0,1.0,0.09114583333333333,0,1.0,0.009464981405180218,0,1.0,0.009464981405180218,host,172.27.151.145,0.181939959526062,172.27.151.145,0.07881712913513184,0,1.0,0.27475,0,1.0,0.27475,0,1.0,0.29437251597454805,0,1.0,0.29437251597454805
13,13.0,0.4021432399749756,90.6,1080p,30,JPEG,cloud,114.212.81.11,0.007937192916870117,114.212.81.11,0.1380598545074463,0,1.0,0.09114583333333333,0,1.0,0.09114583333333333,0,1.0,0.009464981405180218,0,1.0,0.009464981405180218,host,172.27.151.145,0.177445650100708,172.27.151.145,0.07870054244995117,0,1.0,0.27475,0,1.0,0.27475,0,1.0,0.29437251597454805,0,1.0,0.29437251597454805
14,14.0,0.3982100486755371,90.6,1080p,30,JPEG,cloud,114.212.81.11,0.008016467094421387,114.212.81.11,0.14270782470703125,0,1.0,0.090625,0,1.0,0.090625,0,1.0,0.009464981405180218,0,1.0,0.009464981405180218,host,172.27.151.145,0.17070019245147705,172.27.151.145,0.07678556442260742,0,1.0,0.278,0,1.0,0.278,0,1.0,0.29437251597454805,0,1.0,0.29437251597454805
15,15.0,0.4173635244369507,90.6,1080p,30,JPEG,cloud,114.212.81.11,0.009432196617126465,114.212.81.11,0.1525115966796875,0,1.0,0.07691666666666666,0,1.0,0.07691666666666666,0,1.0,0.009464981405180218,0,1.0,0.009464981405180218,host,172.27.151.145,0.17595899105072021,172.27.151.145,0.0794607400894165,0,1.0,0.284,0,1.0,0.284,0,1.0,0.29437301296601026,0,1.0,0.29437301296601026
