n_loop,frame_id,all_delay,obj_n,bandwidth,reso,fps,encoder,face_detection_role,face_detection_ip,face_detection_proc_delay,face_detection_trans_ip,face_detection_trans_delay,face_detection_cpu_util_limit,face_detection_cpu_util_use,face_detection_mem_util_limit,face_detection_mem_util_use,gender_classification_role,gender_classification_ip,gender_classification_proc_delay,gender_classification_trans_ip,gender_classification_trans_delay,gender_classification_cpu_util_limit,gender_classification_cpu_util_use,gender_classification_mem_util_limit,gender_classification_mem_util_use
1,25.0,0.004874018522409293,1,77394.06945769837,360p,1,JPEG,cloud,114.212.81.11,0.0038582269962017354,114.212.81.11,0.0016857110537015474,1.0,0.0435625,1.0,9.08787915452972e-05,cloud,114.212.81.11,0.0010157915262075572,114.212.81.11,0.0023628106484046346,1.0,0.61975,1.0,0.0002418986288554281
2,50.0,0.00418702455667349,1,77394.06945769837,360p,1,JPEG,cloud,114.212.81.11,0.0038542655798105094,114.212.81.11,0.0016412368187537557,1.0,0.033229166666666664,1.0,9.741454311479878e-05,cloud,114.212.81.11,0.00033275897686298075,114.212.81.11,0.002416088030888484,1.0,0.7379375,1.0,0.00024459784876116193
3,75.0,0.0039978760939378,1,77394.06945769837,360p,1,JPEG,cloud,114.212.81.11,0.0036803300564105692,114.212.81.11,0.001920599203843337,1.0,0.032624999999999994,1.0,9.691412594126385e-05,cloud,114.212.81.11,0.0003175460375272311,114.212.81.11,0.0022916151927067684,1.0,0.8215625000000001,1.0,0.0002414891966225359
4,100.0,0.003980361498319185,1,77394.06945769837,360p,1,JPEG,cloud,114.212.81.11,0.0036849700487577,114.212.81.11,0.0020347191737248344,1.0,0.034729166666666665,1.0,9.691412594126385e-05,cloud,114.212.81.11,0.0002953914495614859,114.212.81.11,0.0030234868709857646,1.0,0.775,1.0,0.0002414891966225359
5,125.0,0.003937381964463454,1,105188.6851021753,360p,1,JPEG,cloud,114.212.81.11,0.0036560847209050106,114.212.81.11,0.0014540690642136792,1.0,0.03283333333333333,1.0,9.691412594126385e-05,cloud,114.212.81.11,0.0002812972435584435,114.212.81.11,0.0022765214626605692,1.0,0.7852083333333333,1.0,0.0002414891966225359
6,150.0,0.004049328657296987,1,105188.6851021753,360p,1,JPEG,cloud,114.212.81.11,0.003754771672762357,114.212.81.11,0.0012307992348304163,1.0,0.034104166666666665,1.0,9.691412594126385e-05,cloud,114.212.81.11,0.00029455698453463043,114.212.81.11,0.002468283359821026,1.0,0.8055208333333334,1.0,0.0002414891966225359
7,175.0,0.0041139584321242114,1,105188.6851021753,360p,1,JPEG,cloud,114.212.81.11,0.003817925086388221,114.212.81.11,0.0013396006364088794,1.0,0.035625,1.0,9.691412594126385e-05,cloud,114.212.81.11,0.0002960333457359901,114.212.81.11,0.0024030208587646484,1.0,0.8021458333333333,1.0,0.00024150436077930964
8,200.0,0.004429844709543081,1,105188.6851021753,360p,1,JPEG,cloud,114.212.81.11,0.0041089699818537785,114.212.81.11,0.0013787196232722355,1.0,0.0350625,1.0,9.691412594126385e-05,cloud,114.212.81.11,0.0003208747276893029,114.212.81.11,0.0024127685106717623,1.0,0.7882083333333334,1.0,0.00024150436077930964
9,225.0,0.010860782403212327,1,93028.91849280786,360p,1,JPEG,host,192.168.1.7,0.010565858620863695,192.168.1.7,0.003173433817349948,0.3,0.16966666666666666,1.0,0.002655969219986131,cloud,114.212.81.11,0.0002949237823486328,114.212.81.11,0.012409852101252629,1.0,0.8045416666666667,1.0,0.00024150436077930964
10,250.0,0.01056363032414363,1,93028.91849280786,360p,1,JPEG,host,192.168.1.7,0.010257583398085374,192.168.1.7,0.002928898884699894,0.3,0.16233333333333336,1.0,0.0029084925895824167,cloud,114.212.81.11,0.0003060469260582557,114.212.81.11,0.020597531245304987,1.0,0.8016875,1.0,0.00024150436077930964
